"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n182.raw (F1)"	"Area: cbr_n190.raw (F2)"	"Area: cbr_n193.raw (F3)"	"Area: cbr_n204.raw (F4)"	"Area: cbr_n216.raw (F5)"	"Area: cbr_n228.raw (F6)"	"Area: cbr_o180.raw (F7)"	"Area: cbr_o188.raw (F8)"	"Area: cbr_o189.raw (F9)"	"Area: cbr_o196.raw (F10)"	"Area: cbr_o198.raw (F11)"	"Area: cbr_o199.raw (F12)"	"Area: cbr_o213.raw (F13)"	"Area: cbr_o220.raw (F14)"	"Area: cbr_o229.raw (F15)"	"Area: ct_n179.raw (F16)"	"Area: ct_n185.raw (F17)"	"Area: ct_n191.raw (F18)"	"Area: ct_n203.raw (F19)"	"Area: ct_n205.raw (F20)"	"Area: ct_n211.raw (F21)"	"Area: ct_n218.raw (F22)"	"Area: ct_n223.raw (F23)"	"Area: ct_n224.raw (F24)"	"Area: ct_o175.raw (F25)"	"Area: ct_o184.raw (F26)"	"Area: ct_o192.raw (F27)"	"Area: ct_o206.raw (F28)"	"Area: ct_o207.raw (F29)"	"Area: ct_o209.raw (F30)"	"Area: ct_o219.raw (F31)"	"Area: ct_o222.raw (F32)"	"Area: ct_o225.raw (F33)"	"Area: s06_174.raw (F34)"	"Area: s06_181.raw (F35)"	"Area: s06_186.raw (F36)"	"Area: s06_197.raw (F37)"	"Area: s06_208.raw (F38)"	"Area: s06_210.raw (F39)"	"Area: s06_217.raw (F40)"	"Area: s06_227.raw (F41)"	"Area: syd_n176.raw (F42)"	"Area: syd_n183.raw (F43)"	"Area: syd_n194.raw (F44)"	"Area: syd_n202.raw (F45)"	"Area: syd_n212.raw (F46)"	"Area: syd_o177.raw (F47)"	"Area: syd_o178.raw (F48)"	"Area: syd_o187.raw (F49)"	"Area: syd_o195.raw (F50)"	"Area: syd_o200.raw (F51)"	"Area: syd_o201.raw (F52)"	"Area: syd_o215.raw (F53)"	"Area: syd_o221.raw (F54)"	"Area: syd_o226.raw (F55)"
"False"	"TG(16:0_18:1_6:0)"	"C43 H83 N O6"	"Not the top hit"	"Full match"	"709.62310"	"18.866"	"43877748.3716825"	"Single match found"	"16444290.5622729"	"11501819.3839491"	"9709351.34462887"	"7635148.14530225"	"8746575.94456365"	"2826669.69175919"	"12183390.6663836"	"15169312.8641897"	"15945714.6313876"	"34198193.3041928"	"25651328.1779886"	""	"29644958.3935444"	"43877748.3716825"	"26238409.7724467"	"8112810.60924283"	"13241269.3616069"	"11218585.717951"	"10786838.0498672"	"12075526.4930325"	"24388681.4867589"	"9190505.92142388"	"4137633.77641379"	"5627972.72928174"	"2795047.76751911"	"12521173.5112798"	"11098609.9307255"	"10041484.8169679"	"20819058.7221205"	"5458124.05301284"	"24447707.2312393"	"4206061.65796004"	""	"26877809.5312239"	"24459720.865889"	"13721011.8052056"	"28239971.2816826"	"21137077.4811242"	"13580196.7962889"	""	"22616911.0330395"	""	"11947576.4935645"	"21042898.690918"	"23617200.2004686"	"11616852.4857267"	"20122042.2679821"	"16868435.1558151"	"16364260.5796147"	"8870543.81928723"	"16786882.3495883"	"8410052.33582365"	"4901723.87191678"	"23421582.311552"	"12999821.6527517"
"False"	"TG(16:0_12:2_11:2)"	"C42 H75 N O6"	"Not the top hit"	"Full match"	"689.56038"	"17.903"	"43325308.2270194"	"Single match found"	"19993388.8584449"	"13390913.3293973"	"17743763.2384233"	"8289000.88427121"	"6362706.21993207"	"7133972.24793088"	"7809244.17159289"	"15797671.6325385"	"7768279.33510134"	"21038731.7517938"	"22174030.7829425"	"6783055.02498147"	"6780468.97694387"	"11276110.2306742"	"11986841.0584006"	"8558783.16607135"	"20618094.0534057"	"3987605.70679892"	"3681030.87187355"	"13525168.2049767"	"3919254.86834611"	"5257314.50717958"	"7502945.47112407"	"5029733.20779599"	"4168978.13019408"	"10858436.909533"	"13027867.5475949"	"11628211.2706859"	"7765769.51948211"	"4982559.81623716"	"13730101.9090078"	"3611096.20396378"	"6106010.45166694"	"2981677.29335704"	"4259296.20235212"	"1103000.66150443"	"1900833.15605939"	"1888585.66413676"	"2593474.63204791"	"1044020.85425627"	"5255991.24710657"	"43325308.2270194"	"23623782.9399201"	"21153638.3599456"	"7791958.70418092"	"16892543.981691"	"13366900.2924994"	"18148889.0024972"	"14083971.9207716"	"7356543.20270547"	"16276342.8883435"	"15811602.3545674"	"8953368.89124541"	"14115286.8954841"	"13679905.045425"
"False"	"TG(18:0_16:0_18:1)"	"C55 H107 N O6"	"Not the top hit"	"Full match"	"877.81086"	"22.130"	"41807790.8375571"	"Multiple matches found"	""	""	""	""	"14030783.3657883"	""	""	""	""	""	""	""	""	"23016880.5158937"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"23373273.2454973"	""	"9225859.84750286"	""	""	""	""	""	""	""	"12787608.7262842"	"41807790.8375571"	""	""	""	"16740299.6348954"	""	""	""	"12970619.7464328"	""	""	""	"41437007.7355188"	""
"False"	"TG(16:0_16:0_20:1)"	"C55 H107 N O6"	"No match"	"Full match"	"877.80582"	"21.469"	"41675726.695145"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6073185.79680332"	""	""	""	""	""	"9612149.10153603"	""	""	"8669103.62910342"	""	"385389.948732524"	"22028249.027566"	""	""	""	""	""	"41675726.695145"	""	""	""	""	""	""	""	""	""
"False"	"TG(4:0_16:1_16:0)"	"C39 H75 N O6"	"Not the top hit"	"Full match"	"653.56028"	"16.501"	"40781895.7618865"	"Multiple matches found"	""	""	""	""	"8008851.82935859"	"4462973.65783092"	"8774853.80063844"	""	""	""	""	""	""	""	""	"2906264.61531098"	"17930260.5672147"	"13273014.341577"	""	"4725311.23438462"	""	"11738345.0394307"	""	""	"2527313.35646522"	"7806514.46356743"	"9707678.02905121"	"6067329.95363744"	""	""	"21239754.0799206"	""	""	"40781895.7618865"	""	""	"30648282.441907"	""	""	"31068980.1830604"	"15769319.501156"	"8473025.30302276"	""	""	""	""	""	""	""	"8763999.66302655"	"14853802.7950689"	"6956130.64560273"	""	"29940279.3620233"	""
"False"	"TG(16:0_10:2_18:2)"	"C47 H85 N O6"	"Not the top hit"	"Full match"	"759.63895"	"18.584"	"40449129.9713053"	"Multiple matches found"	"1311889.73161394"	"19491486.4297383"	"3112312.40889496"	"5969789.72430731"	"11012846.371634"	"6056943.60448451"	"10525313.048116"	"1003934.33228203"	"4527990.5031015"	"2303995.72422993"	"4803494.61956821"	"8074134.40894343"	"5446820.36260905"	"7028572.92081168"	"12524062.8086993"	"6589246.71016906"	"5900784.88614624"	"6747767.532711"	"2930135.66116379"	"2640620.95132683"	"4223958.43709752"	"7032866.21463293"	""	""	"691842.516418524"	"1310941.92095172"	"687807.255620464"	"1916221.93773056"	"2584651.7899199"	"394698.256520851"	"1538062.39403438"	""	"3338170.95813369"	"430992.479997068"	"1208146.61546158"	"1558471.55682504"	"1375467.59304646"	"643269.539595134"	"2291272.65425003"	"900668.219619535"	"1975763.71846373"	"40449129.9713053"	"456588.236632163"	"3320904.35591404"	"877089.748634267"	"3051448.0603282"	"660447.479284489"	"3983502.91733694"	"2315730.34407564"	"6159036.35861644"	"9759355.22830828"	"10495650.3732502"	"858373.014637185"	"4474845.44663459"	"5584978.96141109"
"False"	"TG(10:0_18:2_16:1)"	"C47 H87 N O6"	"Not the top hit"	"Full match"	"761.65468"	"18.860"	"40436799.0827736"	"Multiple matches found"	""	"40436799.0827736"	"6083896.30996019"	"12813308.7159455"	"11565236.6453036"	"6439738.30589332"	"13601665.0144064"	"2008357.34467128"	"7581373.16542577"	"4493316.09271451"	"6781843.78209894"	"11064106.2847136"	"6226521.80844786"	"9614149.66251952"	"15992842.7838609"	"8118206.49654734"	"13568046.6799197"	"25448994.3579513"	"7233485.38603273"	"1769417.44942605"	""	""	""	"9002714.44570092"	""	"3275799.15945272"	""	"4551929.82855212"	"3077678.84472913"	""	"4466836.70092189"	""	"3546605.99651259"	"3058389.75220853"	""	""	"2834059.91975086"	"1102382.85441142"	"3475705.03475733"	"2014162.12293883"	"3751466.74394312"	"17247137.2644122"	"642337.207719252"	"8425221.5188957"	"3865498.50849673"	"3860847.53060426"	"2791525.42268993"	"6041003.96914973"	"4353927.92211998"	"5011243.15184025"	"7696572.4427024"	"7488425.28091801"	""	"5448047.30863902"	"5146880.46148667"
"False"	"TG(18:1_18:1_16:1)"	"C55 H103 N O6"	"No results"	"Full match"	"873.77973"	"21.771"	"40057697.2162472"	"Multiple matches found"	""	""	""	""	""	""	""	"3559179.93352308"	""	""	"11634777.4341133"	""	""	""	"40057697.2162472"	""	""	""	""	""	""	""	"1232016.27061082"	"2767870.64027082"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8445369.01703301"	""	""	""	""	""	""	"965875.930788115"	""	""	""	""	""	""	""
"False"	"TG(16:0_18:1_14:3)"	"C51 H93 N O6"	"Not the top hit"	"Full match"	"815.70179"	"19.668"	"39787284.4665933"	"Multiple matches found"	"7120376.47978188"	""	"18127012.6045019"	"13027024.3353687"	""	"7884900.7136833"	"17004877.7303324"	"7311376.11219487"	"12634366.0756624"	"13506811.8822311"	"15647365.9138023"	"15059468.1601588"	""	"21541625.8599634"	"25181026.2354552"	"21230403.8404399"	"32191569.8145468"	""	"13258371.1748758"	"6629466.21244154"	"39787284.4665933"	"24801399.0965749"	"1678869.06898952"	"22652456.9405664"	"3054260.42651239"	"8230966.46965969"	"5203700.74308746"	"10545737.3250011"	"10257420.6063538"	"1385837.13374559"	"9085758.37397248"	"737488.413960543"	""	"8362401.00755788"	"5523328.29507432"	"5713948.93421289"	"9979069.72718071"	"5245589.00296388"	"15337350.7307801"	"7804087.28655405"	"2623336.27652576"	""	"3248761.6039322"	"15250118.3644396"	"4192223.91239599"	"7916566.45110656"	"5143355.04676462"	"11522495.3351094"	"10355225.6573379"	"10397844.2695785"	"14942137.4387419"	"16658532.0158642"	"2047761.86581125"	""	"12028682.6837947"
"False"	"TG(18:2_14:2_11:4)"	"C46 H75 N O6"	"No match"	"Full match"	"737.56058"	"15.517"	"39172838.3669664"	"Multiple matches found"	"4291689.17221092"	""	"9017510.63034544"	"19887215.9720099"	"36861069.5215181"	""	"7431521.52285666"	"3771293.88600774"	"6605488.89268848"	"4597687.8385098"	"6969158.15728312"	"35919164.5838641"	""	""	""	"9796864.49915444"	"14339243.9314899"	"5843794.05254807"	"25897139.0974777"	"2051446.3296265"	"4762531.89867576"	""	""	"39172838.3669664"	"4881897.78596067"	"1024533.28545573"	""	"1981736.32018972"	"2036667.967875"	"1532625.58069894"	""	"283463.62736664"	""	"950553.570118236"	"3358885.43614995"	"1471856.43100946"	"932218.26319028"	"1071284.78842652"	"1670676.15402938"	"596298.707779592"	""	""	""	"2528828.25152642"	"2030136.61021125"	""	"3051077.06410286"	"1121234.66487487"	"1557117.54395634"	"2219994.14939044"	"6231453.10523846"	"2793288.31885095"	"5271080.23851247"	""	""
"False"	"TG(4:0_16:0_18:2)"	"C41 H77 N O6"	"No results"	"Full match"	"679.57590"	"16.285"	"38766678.6236158"	"Multiple matches found"	""	""	""	""	""	""	""	"8791914.34112259"	""	"27559329.9550514"	""	""	"17403703.3089978"	"35875072.4198643"	"8204045.57003293"	""	""	""	""	"3170617.13590186"	"13455244.8388441"	""	"1658570.04705942"	""	"925963.448417287"	"7508472.79166668"	"8141391.96332218"	"4974837.01092936"	""	"2750277.34288288"	"15259869.4243673"	"1417540.07418144"	"7361933.17368775"	"38766678.6236158"	"14407134.7177163"	"7622284.18965933"	"22297271.6540632"	"14979866.9768463"	""	"9834629.70708442"	"13800679.8954749"	""	"9887647.28498289"	"16537001.8660381"	"10970470.0302512"	"5602045.97528199"	"19197800.4027644"	"10330707.0728791"	"18144340.1005298"	""	"10640926.103784"	""	"1568078.6059296"	"13285316.9523794"	"4422296.65666129"
"False"	"TG(16:0_14:2_11:3)"	"C44 H77 N O6"	"Full match"	"Full match"	"715.57522"	"16.507"	"38480682.1488382"	"Multiple matches found"	"135747.53299551"	"68972.4428521143"	"534095.480871856"	"860193.838956172"	"13498276.7535463"	"3122522.69073243"	"837350.813599897"	""	""	""	"151836.603247524"	"207019.263187061"	"21663149.6798828"	"10425798.2908295"	"4218058.76280292"	"1618317.80387019"	"155826.921319986"	"334700.390108993"	"1198918.94439477"	"180476.218015724"	"318020.99925975"	""	""	"5118137.75087059"	"932980.780481066"	"208973.123966445"	"64203.1677635294"	""	"1305089.63926179"	""	""	"4839411.81048954"	""	""	""	""	""	""	""	"3866376.08399501"	""	"2043899.30103979"	""	"80824.0681222386"	""	"38480682.1488382"	""	""	"107409.065342305"	"779150.474116808"	"301682.236393417"	"2195862.23984838"	"20080331.1272456"	""	""
"False"	"TG(16:0_16:1_8:0)"	"C43 H83 N O6"	"Not the top hit"	"Full match"	"709.62296"	"17.696"	"38191037.2428097"	"Multiple matches found"	""	"869284.196746456"	"1192147.89471877"	"1427051.01806074"	"13795010.6210734"	"2732623.77503173"	"2341848.24508877"	"1538104.23782991"	""	"733533.447723189"	"1604773.74707274"	"1451676.51434316"	"32835723.5240691"	"22300924.6522395"	"8765502.76859342"	"1333575.5051047"	""	""	""	""	"3386520.46517505"	"24196942.0104932"	"5040614.02305001"	"4792154.50299992"	"1253373.41307667"	""	"1301273.42890905"	"1651991.4648811"	""	""	"15542844.9465021"	"4525577.57688449"	"11949278.8859224"	""	"2020802.69087903"	""	""	"2332044.52796164"	"4262788.05213466"	"34564945.855388"	""	""	""	"1885279.29768117"	"3239216.8497552"	"38191037.2428097"	""	""	"1821878.23561584"	""	"2622303.32771253"	""	"11345837.397089"	""	"7381365.72336735"
"False"	"PG(14:0e_19:0)"	"C39 H79 O9 P"	"No match"	"Full match"	"722.54956"	"17.283"	"38096965.9601642"	"Single match found"	"5537930.95724811"	"32044326.448838"	"1266261.72330136"	"16844522.2597505"	"9457783.73607422"	"71508.7649064405"	"1669390.04912704"	"4978752.64958878"	"1564909.74133074"	"9438288.06364234"	"860884.670117224"	"10844624.7876365"	"8658132.30529551"	"9998.8732251855"	"7169597.03852426"	"18246252.8133526"	"15891597.7839455"	"1245726.48222314"	"11448935.8961907"	"45570.7465144623"	"4794528.92283941"	"7467.35398516272"	""	"18934206.2934631"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"38096965.9601642"	""	""	""	""	""	""	""	"1515022.60187823"	"8369983.77513104"	"6150337.74902598"	""	""	"8515166.80509503"
"False"	"TG(18:0_16:1_18:1)"	"C55 H105 N O6"	"Not the top hit"	"Full match"	"875.79458"	"21.085"	"37780005.227015"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6439708.50455577"	""	""	""	""	""	""	""	""	""	""	""	""	""	"37780005.227015"	""	""	""	""	""	""	"19265415.6775701"	""	""
"False"	"TG(16:0_17:1_18:1)"	"C54 H103 N O6"	"Not the top hit"	"Full match"	"861.77986"	"21.282"	"37443090.0393366"	"Multiple matches found"	"17045306.0749879"	"28506783.094139"	"33212891.269389"	"17697267.4998819"	"37443090.0393366"	"17082440.6562356"	"24601537.7928832"	"19193370.405376"	"28927999.9821057"	"28756601.6205091"	"30259501.3843682"	"23275355.6867218"	"17197969.7295961"	"31258232.5690129"	"23322142.896627"	"18731109.8802425"	"25451140.8062558"	"29811311.1697724"	"16950789.6499641"	"15508363.979297"	"24755061.3354461"	"18975108.9468164"	"6622834.65780734"	"13799907.7348017"	"15012470.4561165"	"23900384.8161547"	"16943176.2538261"	"24664875.6177139"	"22975067.5981613"	"5945658.75128481"	"19595089.7102936"	"2928432.71654458"	"16182332.6979437"	"23152578.0129748"	"12745077.799497"	"14893248.4133735"	"30352590.406127"	"18011069.0988495"	"22936472.9293726"	"21336979.9194829"	"17964592.4434127"	"26299713.6914413"	"9585754.50126036"	"17865422.6663077"	"36331797.7728887"	"14532572.8750646"	"20513503.1661201"	"32974005.6480613"	"26038578.8800985"	"36610247.6761429"	"20517414.1693762"	"28933253.4197969"	"12149808.8949343"	"15225782.273144"	"19599340.9231968"
"False"	"PG(12:0e_19:1)"	"C37 H73 O9 P"	"No match"	"Invalid mass"	"692.50290"	"13.426"	"36909164.0676055"	"Single match found"	""	"36909164.0676055"	"21648.3401846223"	"10382590.0187108"	""	"17388590.8352645"	""	""	""	"12876712.4743353"	"47268.0222738139"	"13364307.1605532"	"12035.9945968367"	"7219059.57827581"	"16400548.3916958"	""	"15424909.8914405"	""	""	""	""	""	""	"7844374.48887579"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"55270.2590950006"	""	""	""	""	""	""	""	""	"4268112.08850874"	""	""	""	""
"False"	"TG(16:0_16:0_18:1)"	"C53 H103 N O6"	"Not the top hit"	"Full match"	"849.77953"	"21.559"	"36313899.7206925"	"Single match found"	""	""	"36313899.7206925"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(18:1_18:1)"	"C44 H84 N O8 P"	"Not the top hit"	"Full match"	"785.59459"	"12.065"	"35316754.3526374"	"Multiple matches found"	"33457691.8869371"	"24981058.3218081"	"22716526.5911511"	"15867459.159743"	"21794647.4439068"	"23989088.3083021"	"17606718.2920092"	""	"24324603.7418306"	""	"21455505.4554971"	"16907894.8528136"	"14752813.1870984"	""	"22849415.8837356"	"20949133.8497392"	"21102598.6238877"	"16496295.2652311"	"12851921.0567638"	""	"13460336.1183775"	"16478531.1579551"	""	"12830497.879828"	""	""	""	""	""	""	""	""	"17444696.1551751"	"19828012.6957631"	""	"31620172.6688422"	"17537648.6818773"	""	"14525924.447962"	""	"17540936.0953462"	"19418425.2705134"	""	""	""	""	""	"21711842.5350175"	"35316754.3526374"	"24012198.1524901"	"23274622.0405022"	"19788022.1634219"	"18465909.3743315"	""	"19476283.6087851"
"False"	"TG(18:1_18:1_16:0)"	"C55 H105 N O6"	"No results"	"Full match"	"875.79609"	"22.209"	"35038480.7355804"	"Single match found"	""	""	""	""	""	""	""	""	""	""	"14479806.9740107"	""	""	""	""	""	"5568857.0037909"	"6096312.2527311"	""	""	"28299228.110464"	""	""	""	""	""	""	""	"5909107.77471402"	""	""	""	""	"35038480.7355804"	""	""	""	""	""	""	"5992602.20545532"	""	""	""	""	""	"2675233.83389227"	""	""	""	""	""	""	""	"20975273.8345949"
"False"	"TG(16:0_17:0_18:1)"	"C54 H105 N O6"	"Not the top hit"	"Full match"	"863.79536"	"21.532"	"34114284.8216842"	"Multiple matches found"	"20837228.4209804"	"24059126.2533285"	"22476400.3190365"	"18340491.3806107"	"12388631.7946107"	"12986252.6133491"	"22226817.8121081"	"25359304.1963992"	"18697563.450764"	"29788294.1795754"	"20621056.8429063"	"10616363.529425"	"12368435.1811772"	"23930662.0581316"	"23109405.5602238"	"11746768.0457112"	"22707322.5949206"	"10571817.4864106"	"6199737.46696131"	"23459568.3757992"	"10599891.175598"	"13051369.6104364"	"8041916.46235177"	"6732572.18644091"	"20935543.0750726"	"34114284.8216842"	"14165172.8374854"	"27378494.7357864"	"28943772.8782164"	"10687696.2907922"	"20965715.2196815"	"6998740.10043495"	"12523560.9029057"	"20812834.3285332"	"24109694.6689129"	"10268076.3340312"	"22388014.7196817"	"23859410.5725899"	"21111283.5624599"	"14341778.4295309"	"29362763.5631621"	"24071057.6996554"	"16271071.2514652"	"24188336.6666675"	"30130200.9204953"	"15777085.1222779"	"24291592.2078482"	"29534736.1217592"	"28694532.7123333"	"20443950.4135915"	"19680379.8688585"	"24304837.9204108"	"14931847.6040792"	"17823399.7776496"	"19019675.7073146"
"False"	"TG(16:0_18:1_18:3)"	"C55 H101 N O6"	"Not the top hit"	"Full match"	"871.76424"	"20.687"	"34064780.3849419"	"Multiple matches found"	""	""	""	""	"20029918.2062957"	""	"6051582.41362115"	"15013950.5814863"	"3856969.00594499"	"17447145.4465789"	"8493840.6649074"	""	"10849729.7437729"	""	""	"17712590.5414208"	"15828720.0715472"	"16996390.2645394"	""	"5238337.75282027"	""	"34064780.3849419"	"5081566.23507495"	""	"9880129.34998711"	"11763500.3629144"	"15117115.0466301"	"14547138.0031371"	"7459196.56344924"	"3142452.08036935"	"22341182.4055686"	"4671157.91639412"	"14148988.8069923"	"16371680.5480475"	"17377053.4878411"	"17770305.0906422"	"22812563.0164887"	"18434156.7214368"	""	"18568828.3324541"	"8545814.52404715"	""	"7671322.67947774"	"10761779.7398309"	"13015066.2580669"	"5416569.85000276"	"9344646.45252266"	"6347002.81812685"	"18066502.2145742"	"12721959.0754139"	"5742681.98240252"	"7440933.1865069"	"9041344.02055996"	"15814444.7052925"	"16770256.9688677"
"False"	"TG(16:0_16:0_16:0)"	"C51 H101 N O6"	"Not the top hit"	"Full match"	"823.76392"	"21.457"	"33617549.0897451"	"Single match found"	"9107681.61342705"	"8891228.85542305"	"8913744.94777555"	"7119175.15576978"	"8447450.53667625"	"2843249.29166494"	"8089677.87553082"	"11398449.1725107"	"9394109.11430915"	"8941907.4375679"	"29260195.3278292"	"4791555.55218171"	""	"20147345.1013027"	"8810525.89916654"	"12719651.0883261"	"6919373.3161368"	""	"5207786.2359939"	"6450829.59721905"	"17652153.2344244"	"12702179.8662366"	""	"5129077.59888831"	"2948104.80283257"	"13732424.3453649"	"11679325.9558305"	"9028439.17206811"	"11942389.3592129"	"1871163.2301314"	"14039553.9186502"	"911920.302895612"	""	""	"7798857.10039877"	"6788813.02791024"	"33617549.0897451"	"8494724.21293361"	"7504818.55874545"	"14848925.4490574"	"14883764.1976261"	"4641457.59636975"	"10268394.7831708"	"8967473.51236174"	"12789880.2738376"	""	"3971385.03801922"	"8974657.35396043"	"9622433.60461656"	"5297100.50074841"	"10212413.396802"	"7733784.31976128"	"4549006.12144464"	"9350125.51861044"	"10422399.8837898"
"False"	"TG(16:0_16:1_11:1)"	"C46 H87 N O6"	"Not the top hit"	"Full match"	"749.65463"	"19.252"	"32792013.7828147"	"Multiple matches found"	"6889766.13524355"	"10658961.6201726"	"16778024.2841532"	"5469410.88939079"	""	"9617258.53980774"	"21093962.94084"	"7329932.5029395"	"14023017.6230524"	"14591224.53509"	"15892979.4593473"	"11170286.3406661"	"9959599.42974994"	"25975773.9850115"	"9703018.41159526"	"7325075.42410559"	"14575677.5231236"	"25417039.1147637"	"9912487.87286251"	"4858653.05240271"	"19116458.0221383"	"16754233.5844138"	"3315263.18714183"	"11680696.8957271"	"4194764.07529809"	"9643622.40647838"	"8476512.81109357"	"23031533.8231911"	"10276200.2121713"	"2277727.68845802"	"13557854.2663431"	"667297.947324312"	"11539438.3646776"	"10655898.7906089"	"7331868.12485798"	"7973141.8698647"	"21415933.705324"	"6610939.20820789"	"13380004.5184297"	"11717631.7303621"	"5010700.87896868"	"13525776.1247987"	"4294806.27194662"	"14492996.2909197"	"32792013.7828147"	"8278841.09057586"	"8072782.93282505"	"23840876.175076"	"9349766.56154234"	"23468084.2329923"	"21600226.4659817"	"17500651.2647082"	"9094352.73315715"	"6373097.69036697"	"22950935.5438423"
"False"	"TG(16:1_17:1_18:1)"	"C54 H101 N O6"	"Not the top hit"	"Full match"	"859.76431"	"20.966"	"31495402.502339"	"Multiple matches found"	"11086919.5677604"	"31495402.502339"	"23317371.7902366"	""	"24872591.3202842"	"14667878.0597099"	"23435326.1993313"	"7467259.14337359"	"20339381.3302729"	"15303020.0474589"	"15387638.0176813"	"27478952.3434031"	"9430183.16539837"	"23362800.2856936"	"16606593.9181088"	"13455658.0601983"	"17158451.6580032"	"25350483.4127119"	"13518694.8158181"	"8022956.49663608"	"17847245.3733343"	"15987241.6950429"	"3048776.95885613"	"13186836.9463433"	"5774512.36251978"	"8099726.89562672"	"7066103.56232816"	"12116169.1409483"	"10741947.7633134"	"2438829.41658157"	"9077723.01604555"	"1210910.69929178"	"9919371.24235904"	"11143763.1421563"	"7950389.85743858"	"7356996.21247232"	"14490503.6086839"	"6310891.18923152"	"15396893.7169019"	"8376850.52409474"	"11099835.529049"	"21758815.3222408"	"3305333.6000957"	"9728966.02610057"	"15295576.4235152"	"6306880.9773913"	"6991224.7569737"	"17597837.1609006"	"10853765.4229699"	"20346858.7199624"	"12910153.6010821"	"18794135.9638031"	"5343788.66889502"	"9092496.18054362"	"11703082.1146309"
"False"	"TG(18:0_18:1_20:0)"	"C59 H115 N O6"	"Full match"	"Full match"	"933.87436"	"22.197"	"31442132.7522611"	"Multiple matches found"	"7475677.19530777"	"10093733.7959255"	"8344744.62097336"	""	"9395162.47914209"	"2551973.26089223"	"13049099.6420079"	"18348781.3798232"	"11204380.3019929"	"31442132.7522611"	"18328450.5031988"	"4717844.71652202"	"22438397.6389444"	"20881518.6345212"	"16315800.63781"	"24209647.1101392"	"18823224.4513388"	"15743213.206412"	"6400667.38402102"	"8815968.97907817"	"15484461.1758544"	"11333263.0466688"	"2403329.15074337"	"4291880.6794885"	"2157445.03758474"	"15910869.869854"	"10202539.572463"	"10778323.9966699"	"12035961.0410745"	"1917568.69199825"	"10762247.640651"	""	"8760501.15340544"	"27464730.3871487"	"8190996.70536805"	"6794975.60202868"	"12755983.7207649"	"10714072.5140466"	"8041736.84284146"	"5230756.81780991"	"7991943.40817506"	"23636292.9057657"	"7759214.56184008"	"16378480.0491539"	"10508040.4103419"	"6959328.67823445"	"17676984.841161"	"20175286.6364278"	"20960609.6031849"	"6580670.98094666"	"15953806.5799791"	"16340705.8257834"	"3113384.40425085"	"13875535.6985785"	"11366140.8151835"
"False"	"TG(10:0_18:1_18:3)"	"C49 H89 N O6"	"Not the top hit"	"Full match"	"787.67033"	"18.904"	"29959448.067324"	"Multiple matches found"	"2167450.21952961"	"29959448.067324"	"7697621.04851324"	"7712961.37049887"	"4940925.49723164"	"5498872.66085557"	"8257244.45463819"	"2534525.00624313"	"4941369.3252823"	"5977215.16566388"	"5438571.15209345"	"7203381.56969422"	""	"3887281.55016337"	""	"7939399.99429765"	"19503620.0955584"	"13039145.6611366"	"7087693.02596801"	"2801566.18161801"	""	""	""	"8961863.04448696"	""	"3219349.11514829"	"1213672.24948609"	"4121100.62441544"	"3544868.99434346"	"352556.468463248"	""	""	""	"2712602.78247095"	"1404310.72777531"	"1936621.40605044"	"2337006.5529966"	"1781178.54005589"	"3027400.67432876"	""	""	"19674094.2847515"	"752164.120637665"	"6288422.22078129"	"2276470.39075254"	""	"1670097.8848685"	"5546687.12941295"	"4027851.3633865"	"5254876.88033446"	"6564371.8784673"	"4920327.66339898"	""	""	""
"False"	"TG(16:0_18:1_18:2)"	"C55 H103 N O6"	"Not the top hit"	"Full match"	"873.78014"	"21.269"	"28837579.188222"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"28837579.188222"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
